label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,1427,1427,5,144.029938,4.822,0.833975,[M-H]-,C12 PARENT,2-Hydroxy-5-oxo-L-proline isomer,2-Hydroxy-5-oxo-L-proline isomer,C5H7NO4,0.614,2.012890,144.029938,26408.47,17262.33,22061.16,13608.58,30532.46
,1427,1428,0,149.046661,4.748,0.056281,,C13-label-5,2-Hydroxy-5-oxo-L-proline isomer,2-Hydroxy-5-oxo-L-proline isomer,C5H7NO4,0.540,2.354641,144.029938,2061.24,1953.17,2151.28,0.00,0.00
,1429,1429,5,140.011765,14.054,0.820825,[M-H]-,C12 PARENT,O-Phosphorylethanolamine,O-Phosphorylethanolamine,C2H8NO4P,0.120,0.435929,140.011765,360005.00,439351.91,424350.66,351758.97,440153.22
,1430,1430,1,141.030243,6.992,0.580153,[M-H]-,C12 PARENT,5-Hydroxymethyluracil,5-Hydroxymethyluracil,C5H6N2O3,0.298,2.272093,141.030243,9558.06,11777.25,12662.13,7728.28,12862.29
,1431,1431,1,141.091949,2.877,0.570381,[M-H]-,C12 PARENT,2-Octenoic acid,2-Octenoic acid,C8H14O2,1.312,1.081477,141.091949,57116.36,54563.64,82093.77,53590.55,39195.96
,1431,1432,0,142.095169,3.124,0.063044,,C13-label-1,2-Octenoic acid,2-Octenoic acid,C8H14O2,1.065,2.040297,141.091949,4992.34,0.00,6357.64,0.00,6028.99
,1431,1433,0,144.102081,3.293,0.058401,,C13-label-3,2-Octenoic acid,2-Octenoic acid,C8H14O2,0.896,0.635332,141.091949,2757.24,0.00,0.00,0.00,2972.34
,1434,1434,1,142.087067,11.839,0.781269,[M-H]-,C12 PARENT,4-(Trimethylammonio)but-2-enoate,4-(Trimethylammonio)but-2-enoate,C7H13NO2,1.372,2.040414,142.087067,3362.95,3223.27,5524.39,8342.24,4548.93
,1434,1435,0,145.098053,11.903,0.047925,,C13-label-3,4-(Trimethylammonio)but-2-enoate,4-(Trimethylammonio)but-2-enoate,C7H13NO2,1.308,4.416820,142.087067,0.00,0.00,2505.53,2984.01,0.00
,1436,1436,5,143.034729,12.222,0.834186,[M-H]-,C12 PARENT,3-Methylglutaconic Acid,3-Methylglutaconic Acid,C6H8O4,1.712,1.813538,143.034729,4938337.50,4597359.50,4851817.50,4617620.00,5684690.00
,1436,1437,0,144.038071,12.227,0.358172,,C13-label-1,3-Methylglutaconic Acid,3-Methylglutaconic Acid,C6H8O4,1.717,1.800905,143.034729,312011.75,328399.81,318159.84,291159.66,399202.66
,1436,1438,0,145.041397,12.202,0.059255,,C13-label-2,3-Methylglutaconic Acid,3-Methylglutaconic Acid,C6H8O4,1.692,1.998853,143.034729,3437.72,0.00,0.00,3852.01,3221.05
,1439,1439,1,144.029999,7.694,0.594703,[M-H]-,C12 PARENT,alpha-Ketoglutaramate,alpha-Ketoglutaramate,C5H7NO4,0.159,1.589124,144.029999,81547.81,74229.85,48180.39,32400.93,60216.82
,1439,1440,0,146.036926,7.683,0.054265,,C13-label-2,alpha-Ketoglutaramate,alpha-Ketoglutaramate,C5H7NO4,0.148,0.104486,144.029999,698.82,0.00,0.00,0.00,0.00
,1441,1441,2,101.060776,4.097,0.787262,[M-H]-,C12 PARENT,Valeric acid,Valeric acid,C5H10O2,0.097,0.301972,101.060776,832402.94,977728.19,522462.88,769749.19,794889.06
,1441,1442,0,102.064163,4.088,0.148438,,C13-label-1,Valeric acid,Valeric acid,C5H10O2,0.088,0.074751,101.060776,74665.16,57697.95,40964.39,55112.74,54544.43
,1443,1443,5,102.056015,13.166,0.808656,[M-H]-,C12 PARENT,2-Aminobutyric acid,2-Aminobutyric acid,C4H9NO2,0.557,0.373785,102.056015,815612.00,656393.31,719402.31,503461.16,705001.19
,1443,1444,1,103.059402,13.186,0.543912,,C13-label-1,2-Aminobutyric acid,2-Aminobutyric acid,C4H9NO2,0.577,0.000000,102.056015,28843.62,23540.68,32048.35,19422.17,32674.71
,1445,1445,5,102.056015,13.166,0.807425,[M-H]-,C12 PARENT,gamma-Aminobutryic acid,gamma-Aminobutryic acid,C4H9NO2,0.276,0.373785,102.056015,808638.31,649826.56,709966.25,497899.34,695917.56
,1445,1446,1,103.059402,13.186,0.543969,,C13-label-1,gamma-Aminobutryic acid,gamma-Aminobutryic acid,C4H9NO2,0.256,0.000000,102.056015,28843.62,23540.68,32048.35,19422.17,32674.71
,1447,1447,5,102.056015,13.166,0.807746,[M-H]-,C12 PARENT,3-Aminobutyric acid,3-Aminobutyric acid,C4H9NO2,0.155,0.373785,102.056015,812911.50,651889.81,716219.94,501487.00,697334.06
,1447,1448,1,103.059402,13.186,0.543969,,C13-label-1,3-Aminobutyric acid,3-Aminobutyric acid,C4H9NO2,0.175,0.000000,102.056015,28843.62,23540.68,32048.35,19422.17,32674.71
,1449,1449,5,102.056015,13.166,0.815060,[M-H]-,C12 PARENT,Dimethylglycine,Dimethylglycine,C4H9NO2,1.745,0.373785,102.056015,822958.06,663237.25,725751.69,511887.25,710505.69
,1449,1450,1,103.059402,13.186,0.546854,,C13-label-1,Dimethylglycine,Dimethylglycine,C4H9NO2,1.765,0.000000,102.056015,28843.62,23540.68,32048.35,19422.17,32674.71
,1451,1451,5,102.056015,13.166,0.808999,[M-H]-,C12 PARENT,2-aminobutyrate,2-aminobutyrate,C4H9NO2,1.064,0.373785,102.056015,821127.44,661816.69,724802.00,510169.34,708385.44
,1451,1452,1,103.059402,13.186,0.544886,,C13-label-1,2-aminobutyrate,2-aminobutyrate,C4H9NO2,1.084,0.000000,102.056015,28843.62,23540.68,32048.35,19422.17,32674.71
,1453,1453,2,103.003685,8.639,0.577754,[M-H]-,C12 PARENT,hydroxypyruvate,hydroxypyruvate,C3H4O4,0.599,0.000000,103.003685,21696.90,18186.19,17235.18,14403.67,19904.89
,1454,1454,5,103.003700,12.738,0.790207,[M-H]-,C12 PARENT,Malonic acid,Malonic acid,C3H4O4,0.302,0.148138,103.003700,860024.31,797585.56,725922.31,638589.69,887503.69
,1454,1455,1,104.007080,12.754,0.786220,,C13-label-1,Malonic acid,Malonic acid,C3H4O4,0.286,0.440128,103.003700,24872.16,27191.73,24020.99,17726.17,25806.65
,1456,1456,2,103.003677,4.219,0.584620,[M-H]-,C12 PARENT,Malonic acid isomer,Malonic acid isomer,C3H4O4,0.040,0.074069,103.003677,103956.41,99115.97,96061.57,100389.38,117753.00
,1457,1457,5,104.035339,13.722,0.830577,[M-H]-,C12 PARENT,serine,serine,C3H7NO3,0.294,0.220004,104.035339,4121170.75,3653236.00,4385958.00,3191794.00,3769292.25
,1457,1458,5,105.038589,13.732,0.828868,,C13-label-1,serine,serine,C3H7NO3,0.304,0.798976,104.035339,133640.56,110557.48,148125.27,106207.96,114418.59
,1457,1459,0,106.041809,13.702,0.055128,,C13-label-2,serine,serine,C3H7NO3,0.274,2.014513,104.035339,977.24,0.00,0.00,0.00,809.68
,1460,1460,4,105.019241,11.157,0.719168,[M-H]-,C12 PARENT,glycerate,glycerate,C3H6O4,0.597,0.871770,105.019241,168384.86,155133.41,146931.55,125070.96,145407.20
,1460,1461,0,106.022606,11.226,0.098319,,C13-label-1,glycerate,glycerate,C3H6O4,0.666,0.791560,105.019241,2928.01,1440.76,3565.45,1612.12,2145.83
,1462,1462,4,107.050171,2.649,0.751081,[M-H]-,C12 PARENT,4-Cresol,4-Cresol,C7H8O,0.629,0.641424,107.050171,154585.27,127490.15,215275.98,99388.24,130551.26
,1462,1463,0,108.053543,2.593,0.182192,,C13-label-1,4-Cresol,4-Cresol,C7H8O,0.573,0.423645,107.050171,7243.53,3840.50,6419.74,5059.54,8794.47
,1464,1464,4,107.050171,2.649,0.750138,[M-H]-,C12 PARENT,o-Cresol ,o-Cresol ,C7H8O,0.429,0.641424,107.050171,154409.73,127445.94,215073.88,98975.55,130165.91
,1464,1465,0,108.053543,2.593,0.177634,,C13-label-1,o-Cresol ,o-Cresol ,C7H8O,0.373,0.423645,107.050171,7243.53,3840.50,6419.74,5059.54,8794.47
,1466,1466,4,107.050171,2.649,0.748902,[M-H]-,C12 PARENT,cresol,cresol,C7H8O,0.119,0.641424,107.050171,154856.86,128604.02,214974.95,98975.55,130165.91
,1466,1467,0,108.053543,2.593,0.177634,,C13-label-1,cresol,cresol,C7H8O,0.063,0.423645,107.050171,7243.53,3840.50,6419.74,5059.54,8794.47
,1468,1468,5,108.012413,13.181,0.839858,[M-H]-,C12 PARENT,Hypotaurine,Hypotaurine,C2H7NO2S,0.339,0.565075,108.012413,559596.69,445593.50,396122.97,258058.62,515367.28
,1468,1469,0,109.015640,13.181,0.333198,,C13-label-1,Hypotaurine,Hypotaurine,C2H7NO2S,0.339,1.749607,108.012413,8847.16,4445.77,5193.94,3684.47,8351.34
,1470,1470,5,109.029320,2.102,0.832060,[M-H]-,C12 PARENT,Catechol,Catechol,C6H6O2,0.092,1.679412,109.029320,766810.31,552110.31,1039606.19,529775.44,1334528.38
,1470,1471,3,110.032692,2.088,0.806716,,C13-label-1,Catechol,Catechol,C6H6O2,0.078,1.525423,109.029320,61749.31,42514.71,59958.61,33312.42,78793.02
,1472,1472,5,109.029320,2.102,0.831918,[M-H]-,C12 PARENT,Hydroquinone,Hydroquinone,C6H6O2,0.738,1.679412,109.029320,773052.25,558572.19,1043731.06,537389.94,1340464.12
,1472,1473,3,110.032692,2.088,0.806716,,C13-label-1,Hydroquinone,Hydroquinone,C6H6O2,0.752,1.525423,109.029320,61749.31,42514.71,59958.61,33312.42,78793.02
,1474,1474,5,110.035851,7.827,0.748260,[M-H]-,C12 PARENT,cytosine,cytosine,C4H5N3O,0.163,1.248038,110.035851,33074.47,39063.34,29363.78,40251.35,34336.02
,1475,1475,5,391.285492,2.462,0.855666,[M-H]-,C12 PARENT,Chenodeoxycholic acid ,Chenodeoxycholic acid ,C24H40O4,0.628,0.311973,391.285492,685787.38,509030.16,717003.31,467098.50,571596.44
,1475,1476,5,392.288818,2.467,0.832385,,C13-label-1,Chenodeoxycholic acid ,Chenodeoxycholic acid ,C24H40O4,0.623,0.155587,391.285492,161246.98,110367.40,190105.30,128804.12,147861.19
,1475,1477,0,393.292236,2.466,0.061764,,C13-label-2,Chenodeoxycholic acid ,Chenodeoxycholic acid ,C24H40O4,0.624,0.310381,391.285492,13185.51,0.00,5981.11,5890.38,4920.37
,1475,1478,0,399.311523,2.449,0.061076,,C13-label-8,Chenodeoxycholic acid ,Chenodeoxycholic acid ,C24H40O4,0.641,1.757783,391.285492,6390.54,0.00,5663.37,0.00,12881.49
,1479,1479,1,110.072243,14.240,0.635439,[M-H]-,C12 PARENT,Histamine,Histamine,C5H9N3,1.751,1.178313,110.072243,6008.79,2133.10,5412.48,7257.20,9517.68
,1480,1480,3,110.072243,14.240,0.668024,[M-H]-,C12 PARENT,Histamine isomer,Histamine isomer,C5H9N3,0.646,1.178313,110.072243,6008.79,2133.10,5412.48,7257.20,9517.68
,1481,1481,1,110.985146,13.379,0.831009,[M-H]-,C12 PARENT,Hydroxymethylphosphonate,Hydroxymethylphosphonate,CH5O4P,0.263,1.168621,110.985146,2244.33,842.08,1239.57,1541.79,5820.95
,1482,1482,5,103.040039,6.256,0.722159,[M-H]-,C12 PARENT,2-hydroxybutyrate,2-hydroxybutyrate,C4H8O3,0.863,0.296172,103.040039,3488497.25,3718777.75,4106589.00,7020228.00,3826096.00
,1483,1483,1,71.013786,3.250,0.548003,[M-H]-,C12 PARENT,Pyruvaldehyde,Pyruvaldehyde,C3H4O2,-1.000,0.966918,71.013786,293399.53,225060.77,304804.22,247012.20,573980.38
,1484,1484,5,391.285492,2.462,0.855666,[M-H]-,C12 PARENT,Hyodeoxycholic acid,Hyodeoxycholic acid,C24H40O4,0.538,0.311973,391.285492,685787.38,509030.16,717003.31,467098.50,571596.44
,1484,1485,5,392.288818,2.467,0.832385,,C13-label-1,Hyodeoxycholic acid,Hyodeoxycholic acid,C24H40O4,0.533,0.155587,391.285492,161246.98,110367.40,190105.30,128804.12,147861.19
,1484,1486,0,393.292236,2.466,0.061764,,C13-label-2,Hyodeoxycholic acid,Hyodeoxycholic acid,C24H40O4,0.534,0.310381,391.285492,13185.51,0.00,5981.11,5890.38,4920.37
,1484,1487,0,399.311523,2.449,0.061076,,C13-label-8,Hyodeoxycholic acid,Hyodeoxycholic acid,C24H40O4,0.551,1.757783,391.285492,6390.54,0.00,5663.37,0.00,12881.49
,1488,1488,5,72.993050,12.242,0.770078,[M-H]-,C12 PARENT,Glyoxylic acid ,Glyoxylic acid ,C2H2O3,1.152,0.940699,72.993050,734871.31,736906.75,735747.81,641495.56,826616.00
,1488,1489,1,73.996414,12.197,0.730258,,C13-label-1,Glyoxylic acid ,Glyoxylic acid ,C2H2O3,1.107,0.721734,72.993050,19326.55,12921.46,19102.61,13400.46,16124.94
,1490,1490,5,74.024719,13.586,0.808396,[M-H]-,C12 PARENT,glycine,glycine,C2H5NO2,0.310,0.412262,74.024719,2700694.75,2720505.00,3294039.25,2231191.00,2523421.25
,1490,1491,3,75.028030,13.592,0.792986,,C13-label-1,glycine,glycine,C2H5NO2,0.316,1.016872,74.024719,62089.61,63352.43,73814.62,51776.79,60625.11
,1492,1492,5,87.008682,4.097,0.832300,[M-H]-,C12 PARENT,pyruvate,pyruvate,C3H4O3,0.017,0.964539,87.008682,23655034.00,26429728.00,18048232.00,17640882.00,16667539.00
,1492,1493,2,88.012039,4.097,0.736952,,C13-label-1,pyruvate,pyruvate,C3H4O3,0.017,0.953543,87.008682,854126.81,918089.81,652313.25,598716.00,600973.50
,1494,1494,1,88.040321,10.824,0.742826,[M-H]-,C12 PARENT,sarcosine,sarcosine,C3H7NO2,1.796,0.953237,88.040321,85266.51,91819.74,87645.48,99204.34,87355.04
,1494,1495,0,89.043655,10.839,0.231427,,C13-label-1,sarcosine,sarcosine,C3H7NO2,1.781,1.113858,88.040321,1710.38,1934.40,2180.73,3033.62,1436.72
,1496,1496,2,393.373840,2.205,0.829449,[M-H]-,C12 PARENT,C26:1,C26:1,C26H50O2,0.155,0.077579,393.373840,104070.06,41525.54,105402.88,80981.07,100283.80
,1496,1497,0,394.376953,2.181,0.396332,,C13-label-1,C26:1,C26:1,C26H50O2,0.179,0.541672,393.373840,18424.33,2942.79,20579.41,24115.12,18635.46
,1496,1498,0,395.381653,2.179,0.057125,,C13-label-2,C26:1,C26:1,C26H50O2,0.181,2.855857,393.373840,0.00,0.00,3197.56,0.00,0.00
,1499,1499,5,88.040306,13.274,0.821464,[M-H]-,C12 PARENT,alanine,alanine,C3H7NO2,0.327,1.126552,88.040306,18516582.00,16339760.00,20161598.00,13588355.00,16479631.00
,1499,1500,3,89.043648,13.288,0.671376,,C13-label-1,alanine,alanine,C3H7NO2,0.341,1.199540,88.040306,604743.94,534827.31,684130.56,475587.16,498666.97
,1499,1501,1,90.047005,13.303,0.625956,,C13-label-2,alanine,alanine,C3H7NO2,0.356,1.186174,88.040306,6747.47,3599.82,6489.41,1571.88,3872.60
,1502,1502,5,88.987953,13.216,0.804105,[M-H]-,C12 PARENT,Oxalic acid,Oxalic acid,C2H2O4,0.323,0.943086,88.987953,364390.78,412995.00,327816.59,280684.88,330334.09
,1502,1503,0,89.991295,13.240,0.151017,,C13-label-1,Oxalic acid,Oxalic acid,C2H2O4,0.299,1.017350,88.987953,5052.65,5430.91,5133.08,1301.30,2831.32
,1504,1504,5,88.987953,13.216,0.808672,[M-H]-,C12 PARENT,Oxalic acid isomer,Oxalic acid isomer,C2H2O4,0.725,0.943086,88.987953,355594.66,402831.91,319295.16,275504.28,324906.47
,1504,1505,0,89.991295,13.240,0.149731,,C13-label-1,Oxalic acid isomer,Oxalic acid isomer,C2H2O4,0.701,1.017350,88.987953,5052.65,5430.91,5133.08,1301.30,2831.32
,1506,1506,4,93.034531,2.298,0.708246,[M-H]-,C12 PARENT,phenol,phenol,C6H6O,0.388,0.656048,93.034531,1034977.25,840723.50,993995.75,723548.00,1694626.50
,1506,1507,1,94.037918,2.317,0.765346,,C13-label-1,phenol,phenol,C6H6O,0.407,0.243393,93.034531,53804.10,36865.27,53420.81,50316.41,55122.33
,1506,1508,0,95.041321,2.095,0.056933,,C13-label-2,phenol,phenol,C6H6O,0.185,0.240824,93.034531,0.00,0.00,0.00,1840.61,0.00
,1509,1509,5,96.960129,13.190,0.828801,[M-H]-,C12 PARENT,sulfate,sulfate,H2SO4,0.644,0.236058,96.960129,63733828.00,62976204.00,56724256.00,55911380.00,61405132.00
,1510,1510,2,99.081596,2.919,0.810775,[M-H]-,C12 PARENT,2-Ethylbutyraldehyde isomer,2-Ethylbutyraldehyde isomer,C6H12O,1.267,0.616009,99.081596,4982.74,10387.50,18138.68,11875.72,18774.05
,1511,1511,1,100.040421,3.707,0.721399,[M-H]-,C12 PARENT,1-Aminocyclopropane-1-carboxylic acid,1-Aminocyclopropane-1-carboxylic acid,C4H7NO2,0.490,0.152526,100.040421,13585.98,13557.22,12041.86,15448.03,16748.22
,1512,1512,2,101.024391,1.459,0.515211,[M-H]-,C12 PARENT,2-Ketobutyric acid,2-Ketobutyric acid,C4H6O3,1.371,0.302081,101.024391,425757.66,4903126.50,615407.38,565241.00,661061.94
,1512,1513,0,102.027771,1.522,0.077046,,C13-label-1,2-Ketobutyric acid,2-Ketobutyric acid,C4H6O3,1.308,0.000000,101.024391,29502.31,243544.25,40336.88,33194.25,34888.98
,1514,1514,5,88.040306,13.274,0.821146,[M-H]-,C12 PARENT,beta-alanine,beta-alanine,C3H7NO2,0.076,1.126552,88.040306,18514822.00,16338899.00,20159794.00,13586811.00,16478191.00
,1514,1515,4,89.043648,13.288,0.667224,,C13-label-1,beta-alanine,beta-alanine,C3H7NO2,0.062,1.199540,88.040306,604743.94,534827.31,684130.56,475587.16,498666.97
,1514,1516,1,90.047005,13.303,0.625956,,C13-label-2,beta-alanine,beta-alanine,C3H7NO2,0.047,1.186174,88.040306,6747.47,3599.82,6489.41,1571.88,3872.60
,1517,1517,4,121.040588,3.950,0.845071,[M-H]-,C12 PARENT,nicotinamide,nicotinamide,C6H6N2O,0.310,1.197601,121.040588,8914.79,24742.54,29195.33,25228.00,14536.15
,1518,1518,3,121.065712,2.942,0.776298,[M-H]-,C12 PARENT,2-Phenylethanol isomer,2-Phenylethanol isomer,C8H10O,0.852,1.449426,121.065712,13602.00,16199.26,17072.78,7025.75,19357.07
,1519,1519,1,121.065613,1.058,0.546492,[M-H]-,C12 PARENT,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,2.268667,121.065613,9177.87,16643.62,11253.25,10019.14,13664.59
,1519,1520,0,124.076538,1.100,0.097236,,C13-label-3,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,4.734708,121.065613,0.00,1654.46,0.00,2835.46,2903.38
,1519,1521,0,127.085640,1.119,0.052814,,C13-label-6,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,2.941632,121.065613,0.00,0.00,2076.13,1445.25,0.00
,1522,1522,4,395.389343,2.205,0.849142,[M-H]-,C12 PARENT,C26:0(Cerotic acid),C26:0(Cerotic acid),C26H52O2,0.125,0.308734,395.389343,124330.41,56304.16,126232.00,133221.77,110242.79
,1522,1523,0,396.392639,2.195,0.222284,,C13-label-1,C26:0(Cerotic acid),C26:0(Cerotic acid),C26H52O2,0.135,0.461929,395.389343,19973.48,14671.37,24198.44,25361.44,35003.57
,1522,1524,0,397.396332,2.164,0.056441,,C13-label-2,C26:0(Cerotic acid),C26:0(Cerotic acid),C26H52O2,0.166,0.383969,395.389343,2439.42,1263.59,0.00,0.00,0.00
,1525,1525,5,391.285492,2.462,0.855666,[M-H]-,C12 PARENT,Hyodeoxycholic acid (1),Hyodeoxycholic acid,C24H40O4,0.608,0.311973,391.285492,685787.38,509030.16,717003.31,467098.50,571596.44
,1525,1526,5,392.288818,2.467,0.832385,,C13-label-1,Hyodeoxycholic acid (1),Hyodeoxycholic acid,C24H40O4,0.603,0.155587,391.285492,161246.98,110367.40,190105.30,128804.12,147861.19
,1525,1527,0,393.292236,2.466,0.061764,,C13-label-2,Hyodeoxycholic acid (1),Hyodeoxycholic acid,C24H40O4,0.604,0.310381,391.285492,13185.51,0.00,5981.11,5890.38,4920.37
,1525,1528,0,399.311523,2.449,0.061076,,C13-label-8,Hyodeoxycholic acid (1),Hyodeoxycholic acid,C24H40O4,0.621,1.757783,391.285492,6390.54,0.00,5663.37,0.00,12881.49
,1529,1529,3,375.130890,7.388,0.843882,[M-H]-,C12 PARENT,riboflavin,riboflavin,C17H20N4O6,0.412,0.325407,375.130890,8723.12,5504.78,3050.03,2209.56,1860.75
,1530,1530,3,375.181396,2.084,0.848485,[M-H]-,C12 PARENT,16alpha-Hydroxyprednisolone isomer,16alpha-Hydroxyprednisolone isomer,C21H28O6,0.265,0.244023,375.181396,33805.42,13612.54,14983.39,14065.88,19874.49
,1530,1531,0,376.185181,2.079,0.058862,,C13-label-1,16alpha-Hydroxyprednisolone isomer,16alpha-Hydroxyprednisolone isomer,C21H28O6,0.270,1.297983,375.181396,3791.49,3163.58,1521.28,2854.00,0.00
,1530,1532,0,395.247070,2.039,0.193230,,C13-label-20,16alpha-Hydroxyprednisolone isomer,16alpha-Hydroxyprednisolone isomer,C21H28O6,0.310,3.397290,375.181396,16054.80,6659.28,1786.47,0.00,3584.92
,1533,1533,3,122.985153,14.164,0.841239,[M-H]-,C12 PARENT,Phosphonoacetaldehyde,Phosphonoacetaldehyde,C2H5O4P,0.628,0.992560,122.985153,6504.84,7826.11,4072.18,3266.20,7555.01
,1533,1534,0,123.988586,14.148,0.048213,,C13-label-1,Phosphonoacetaldehyde,Phosphonoacetaldehyde,C2H5O4P,0.612,0.307665,122.985153,7495.91,7108.41,8053.97,4534.70,9179.40
,1535,1535,5,124.007179,11.298,0.839283,[M-H]-,C12 PARENT,taurine,taurine,C2H7NO3S,0.151,1.722664,124.007179,118646792.00,116284952.00,124485408.00,107858112.00,121737224.00
,1535,1536,5,125.010475,11.298,0.799476,,C13-label-1,taurine,taurine,C2H7NO3S,0.151,2.136047,124.007179,2679651.00,2516415.75,2690074.00,2322082.25,2611977.75
,1535,1537,2,126.013672,11.303,0.680671,,C13-label-2,taurine,taurine,C2H7NO3S,0.156,3.390463,124.007179,22925.46,24921.40,16197.67,20867.44,17332.82
,1538,1538,3,124.051407,8.693,0.807155,[M-H]-,C12 PARENT,5-Methylcytosine,5-Methylcytosine,C5H7N3O,0.843,1.845053,124.051407,8508.31,9177.45,14486.24,6515.87,9600.93
,1539,1539,5,124.991188,11.404,0.845479,[M-H]-,C12 PARENT,2-Hydroxyethanesulfonate isomer 2,2-Hydroxyethanesulfonate isomer 2,C2H6O4S,0.398,1.770141,124.991188,28880.71,22836.04,30442.51,22551.80,29585.13
,1540,1540,2,111.008583,5.453,0.738833,[M-H]-,C12 PARENT,3-Furoic acid,3-Furoic acid,C5H4O3,1.373,1.649469,111.008583,45568.39,53475.83,60025.28,51127.23,34922.29
,1540,1541,0,112.011734,5.842,0.054939,,C13-label-1,3-Furoic acid,3-Furoic acid,C5H4O3,1.762,3.473723,111.008583,0.00,0.00,0.00,3364.33,0.00
,1542,1542,5,125.017746,12.649,0.851533,[M-H]-,C12 PARENT,Pyrazinemethanethiol,Pyrazinemethanethiol,C5H6N2S,0.464,1.159502,125.017746,91535.46,131598.48,51853.27,31146.63,36279.48
,1542,1543,1,126.021095,12.650,0.749082,,C13-label-1,Pyrazinemethanethiol,Pyrazinemethanethiol,C5H6N2S,0.465,1.210811,125.017746,1002.80,5899.08,785.26,1289.31,0.00
,1544,1544,5,125.035500,4.293,0.839975,[M-H]-,C12 PARENT,thymine,thymine,C5H6N2O2,1.241,1.220355,125.035500,69098.82,67383.10,65369.93,75288.80,55976.27
,1545,1545,3,125.035294,11.260,0.742932,[M-H]-,C12 PARENT,Imidazoleacetic acid,Imidazoleacetic acid,C5H6N2O2,0.045,2.867834,125.035294,19949.69,20083.28,19153.72,17446.44,24566.04
,1545,1546,0,126.038559,11.149,0.055866,,C13-label-1,Imidazoleacetic acid,Imidazoleacetic acid,C5H6N2O2,0.066,3.510857,125.035294,1265.93,0.00,0.00,0.00,0.00
,1547,1547,4,126.904846,2.416,0.613098,[M-H]-,C12 PARENT,Hydrogen iodide,Hydrogen iodide,HI,0.186,1.442854,126.904846,1794767.50,1674738.00,1329157.62,1548915.88,1421963.38
,1548,1548,5,127.051147,13.548,0.830070,[M-H]-,C12 PARENT,Pyroglutamine,Pyroglutamine,C5H8N2O2,0.746,1.200994,127.051147,2198828.75,1920364.88,2177376.25,1395326.50,1703461.12
,1548,1549,4,128.054520,13.543,0.830035,,C13-label-1,Pyroglutamine,Pyroglutamine,C5H8N2O2,0.741,1.072426,127.051147,101888.41,105806.41,108817.60,67234.96,71866.34
,1550,1550,5,127.051147,13.548,0.830032,[M-H]-,C12 PARENT,Dihydrothymine isomer,Dihydrothymine isomer,C5H8N2O2,0.287,1.200994,127.051147,2198828.75,1920364.88,2177376.25,1395326.50,1703461.12
,1550,1551,4,128.054520,13.543,0.830035,,C13-label-1,Dihydrothymine isomer,Dihydrothymine isomer,C5H8N2O2,0.282,1.072426,127.051147,101888.41,105806.41,108817.60,67234.96,71866.34
,1552,1552,3,127.112694,2.821,0.831855,[M-H]-,C12 PARENT,Octanal isomer,Octanal isomer,C8H16O,1.380,1.140392,127.112694,11459.76,11458.30,16524.78,6520.70,26880.14
,1552,1553,0,128.115829,2.470,0.059865,,C13-label-1,Octanal isomer,Octanal isomer,C8H16O,1.731,2.858428,127.112694,4595.74,0.00,0.00,0.00,0.00
,1554,1554,5,128.035202,7.615,0.826183,[M-H]-,C12 PARENT,Pyroglutamic acid,Pyroglutamic acid,C5H7NO3,1.415,0.953411,128.035202,2888132.75,3013808.75,4380481.50,3223200.75,2816163.75
,1554,1555,1,129.038544,7.581,0.503082,,C13-label-1,Pyroglutamic acid,Pyroglutamic acid,C5H7NO3,1.449,0.945998,128.035202,152005.81,168699.36,250367.83,180468.00,151024.67
,1554,1556,0,132.049332,7.591,0.177268,,C13-label-4,Pyroglutamic acid,Pyroglutamic acid,C5H7NO3,1.439,4.506615,128.035202,2107.23,832.23,701.85,3701.78,1047.49
,1557,1557,5,128.035187,7.615,0.822373,[M-H]-,C12 PARENT,(R)-(+)-2-Pyrrolidone-5-carboxylic acid,(R)-(+)-2-Pyrrolidone-5-carboxylic acid,C5H7NO3,1.735,1.072588,128.035187,2888132.75,3013808.75,4380557.50,3223209.75,2816242.00
